SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
S1084,R1445,5,5,5,3,4.5,Detractor,"It boosted my confidence more than I expected, the Python lab during Monthly Coding Club really clicked for me. At first, the robot build during Monthly Coding Club really clicked for me, I left with actionable next steps — which surprised me in a good way. In my opinion, the mentors were down-to-earth and answered real questions, the robot build during Monthly Coding Club really clicked for me; This was absolutely worth the time.",2025-09-16 16:00:00
S1085,R1450,3,4,4,3,3.5,Detractor,"The room was a bit crowded, yet the content landed, and the color theory lesson was helpful during Intro to Painting Class. At first, slides were dense, though the discussion helped, and the sketch warmups was helpful during Intro to Painting Class. It was useful overall! At first, some sections moved quickly but were still useful, and the sketch warmups was helpful during Intro to Painting Class. I might recommend it depending on the topic.",2024-12-05 21:27:00
S1086,R1452,5,4,4,4,4.25,Passive,"From my perspective, the resume clinic during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions (wish there had been more time). The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together.",2023-05-17 18:01:00
S1087,R1454,4,4,4,4,4.0,Passive,"Overall, the color theory lesson during Intro to Painting Class really clicked for me, the pacing made complex ideas feel doable. The organizers ran things smoothly even with a big crowd, the sketch warmups during Intro to Painting Class really clicked for me; I'm curious to see how the next session improves. — next time I'd bring a friend.",2024-08-24 07:06:00
S1088,R1455,5,3,5,5,4.5,Promoter,"I met people who want to collaborate on projects, the Arduino demo during Web Dev Bootcamp Night really clicked for me; This was absolutely worth the time. Overall, the pacing made complex ideas feel doable, the robot build during Web Dev Bootcamp Night really clicked for me; This pushed me to apply for a related program!",2023-06-16 13:24:00
S1089,R1456,5,4,4,5,4.5,Promoter,"At first, the hands-on segment tied everything together, the goal-setting exercise during Mentor Office Hours really clicked for me! In my opinion, the networking breakouts during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected — which surprised me in a good way. I didn't expect this, but, there were concrete examples I can reuse at school, the goal-setting exercise during Mentor Office Hours really clicked for me.",2023-12-11 08:18:00
S1090,R1458,4,5,4,5,4.5,Promoter,"The mentor roundtable during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; I left energized to keep learning. To be fair, the resume clinic during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend. The resume clinic during Mentor Office Hours really clicked for me, I left with actionable next steps; This pushed me to apply for a related program.",2025-06-17 07:05:00
S1091,R1459,5,3,5,5,4.5,Promoter,"From my perspective, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected; This pushed me to apply for a related program. Honestly, the pacing made complex ideas feel doable, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me (snacks were a plus)!",2024-12-04 15:29:00
S1092,R1460,5,5,4,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the resume clinic during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend. It boosted my confidence more than I expected, the panel Q&A during Mentor Office Hours really clicked for me! I met people who want to collaborate on projects, the resume clinic during Mentor Office Hours really clicked for me.",2025-09-29 19:23:00
S1093,R1461,5,4,5,5,4.75,Promoter,"Honestly, the resume clinic during Mentor Office Hours really clicked for me, I left with actionable next steps; I left energized to keep learning. The mentor roundtable during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; This was absolutely worth the time. (wish there had been more time). I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time.",2022-01-24 05:03:00
S1094,R1462,5,4,4,4,4.25,Passive,"The pacing made complex ideas feel doable, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'm curious to see how the next session improves. — which surprised me in a good way. The mentor roundtable during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I might recommend it depending on the topic. — which surprised me in a good way! Surprisingly, the resume clinic during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school. To be fair, I met people who want to collaborate on projects, the networking breakouts during Girls in STEAM Mentoring really clicked for me!",2024-05-22 13:24:00
S1095,R1463,4,4,5,4,4.25,Passive,"At first, the data activity during Web Dev Bootcamp Night really clicked for me, it boosted my confidence more than I expected; It was useful overall! Honestly, the Python lab during Web Dev Bootcamp Night really clicked for me, the hands-on segment tied everything together! The web dev sprint during Web Dev Bootcamp Night really clicked for me, the hands-on segment tied everything together — especially for beginners! The web dev sprint during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd; It was useful overall.",2024-09-14 06:03:00
S1096,R1464,3,5,3,5,4.0,Promoter,"The sketch warmups during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; I'd attend again with a clearer agenda! The sketch warmups during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school; It was useful overall. To be fair, it boosted my confidence more than I expected, the mixed-media project during Intro to Painting Class really clicked for me.",2024-03-22 00:23:00
S1097,R1465,5,4,5,4,4.5,Passive,"The mentors were down-to-earth and answered real questions, the Python lab during Robotics Lab Saturday really clicked for me.",2022-12-18 16:11:00
S1098,R1466,5,5,5,5,5.0,Promoter,"I didn't expect this, but, I left with actionable next steps, the mentor roundtable during Girls in STEAM Mentoring really clicked for me.",2025-08-14 08:10:00
S1099,R1467,5,5,5,4,4.75,Passive,"The gallery walk during Intro to Painting Class really clicked for me, I left with actionable next steps; I'd definitely recommend this to a friend! I left with actionable next steps, the watercolor session during Intro to Painting Class really clicked for me.",2023-03-09 13:06:00
S1100,R1468,4,5,5,4,4.5,Passive,"The organizers ran things smoothly even with a big crowd, the watercolor session during Intro to Painting Class really clicked for me — which surprised me in a good way. The gallery walk during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; This was absolutely worth the time. The organizers ran things smoothly even with a big crowd, the mixed-media project during Intro to Painting Class really clicked for me. The pacing made complex ideas feel doable, the sketch warmups during Intro to Painting Class really clicked for me; This was absolutely worth the time.",2025-09-04 14:02:00
S1101,R1471,4,4,5,4,4.25,Passive,"The goal-setting exercise during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd. To be fair, the mentors were down-to-earth and answered real questions, the resume clinic during Mentor Office Hours really clicked for me; It was useful overall.",2024-04-07 20:03:00
S1102,R1472,4,5,5,4,4.5,Passive,"I didn't expect this, but, the panel Q&A during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions — which surprised me in a good way. The mentor roundtable during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects.",2025-09-08 15:00:00
S1103,R1474,5,5,5,4,4.75,Passive,"I didn't expect this, but, the goal-setting exercise during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; I'd definitely recommend this to a friend. — which surprised me in a good way. At first, the mentors were down-to-earth and answered real questions, the mentor roundtable during Mentor Office Hours really clicked for me — which surprised me in a good way!",2021-11-14 20:13:00
S1104,R1475,4,4,4,3,3.75,Detractor,"Not every topic applied to me, but I took notes for later, and the data activity was helpful during Robotics Lab Saturday. The room was a bit crowded, yet the content landed, and the data activity was helpful during Robotics Lab Saturday. I might recommend it depending on the topic.",2023-06-25 05:27:00
S1105,R1476,3,5,5,4,4.25,Passive,"The hands-on segment tied everything together, the resume clinic during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic. From my perspective, there were concrete examples I can reuse at school, the resume clinic during Girls in STEAM Mentoring really clicked for me — which surprised me in a good way.",2022-01-27 07:11:00
S1106,R1478,5,4,5,5,4.75,Promoter,"Surprisingly, the hands-on segment tied everything together, the panel Q&A during Mentor Office Hours really clicked for me. In my opinion, the mentors were down-to-earth and answered real questions, the networking breakouts during Mentor Office Hours really clicked for me; This pushed me to apply for a related program! I didn't expect this, but, I met people who want to collaborate on projects, the resume clinic during Mentor Office Hours really clicked for me; I left energized to keep learning.",2023-06-20 00:02:00
S1107,R1479,5,5,4,4,4.5,Passive,"The goal-setting exercise during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions. In my opinion, the resume clinic during Mentor Office Hours really clicked for me, the hands-on segment tied everything together! Surprisingly, the panel Q&A during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd!",2024-03-26 08:27:00
S1108,R1480,5,5,5,5,5.0,Promoter,"From my perspective, the hands-on segment tied everything together, the resume clinic during Mentor Office Hours really clicked for me. The pacing made complex ideas feel doable, the networking breakouts during Mentor Office Hours really clicked for me. There were concrete examples I can reuse at school, the resume clinic during Mentor Office Hours really clicked for me; I left energized to keep learning.",2023-02-13 14:09:00
S1109,R1482,4,5,4,3,4.0,Detractor,"The resume clinic during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects. If I'm being honest, the networking breakouts during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects; I'd attend again with a clearer agenda. The resume clinic during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects.",2023-08-01 18:20:00
S1110,R1483,4,4,5,5,4.5,Promoter,"From my perspective, the pacing made complex ideas feel doable, the web dev sprint during Web Dev Bootcamp Night really clicked for me; I left energized to keep learning. (wish there had been more time). It boosted my confidence more than I expected, the coding challenges during Web Dev Bootcamp Night really clicked for me! From my perspective, the organizers ran things smoothly even with a big crowd, the web dev sprint during Web Dev Bootcamp Night really clicked for me.",2025-05-18 08:12:00
S1111,R1484,4,4,4,5,4.25,Promoter,"Surprisingly, the networking breakouts during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together; I'm curious to see how the next session improves. Overall, the panel Q&A during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps; I'd attend again with a clearer agenda.",2025-10-08 17:15:00
S1112,R1485,5,4,4,5,4.5,Promoter,"Overall, the Arduino demo during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects! To be fair, the Python lab during Web Dev Bootcamp Night really clicked for me, the hands-on segment tied everything together — next time I'd bring a friend. Honestly, the mentors were down-to-earth and answered real questions, the data activity during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time.",2024-10-19 10:08:00
S1113,R1487,4,4,4,5,4.25,Promoter,"The pacing made complex ideas feel doable, the resume clinic during Mentor Office Hours really clicked for me; I'd attend again with a clearer agenda. Surprisingly, the panel Q&A during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects; I'd attend again with a clearer agenda.",2025-05-26 12:04:00
S1114,R1488,4,4,4,3,3.75,Detractor,"At first, I knew parts of it already, but I still learned something, and the data activity was helpful during Data Science Study Group. I'm curious to see how the next session improves. Slides were dense, though the discussion helped, and the Python lab was helpful during Data Science Study Group.",2022-04-14 09:07:00
S1115,R1489,5,5,4,5,4.75,Promoter,"The hands-on segment tied everything together, the data activity during Data Science Study Group really clicked for me. In my opinion, the web dev sprint during Data Science Study Group really clicked for me, the organizers ran things smoothly even with a big crowd.",2024-03-20 14:18:00
S1116,R1491,4,4,5,5,4.5,Promoter,"The networking breakouts during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; I'd definitely recommend this to a friend. — next time I'd bring a friend! The networking breakouts during Mentor Office Hours really clicked for me, there were concrete examples I can reuse at school (snacks were a plus)! At first, it boosted my confidence more than I expected, the goal-setting exercise during Mentor Office Hours really clicked for me; This pushed me to apply for a related program. (snacks were a plus). Surprisingly, the panel Q&A during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I'd definitely recommend this to a friend. — which surprised me in a good way.",2024-12-16 03:04:00
S1117,R1493,3,5,4,4,4.0,Passive,"By the end, the mixed-media project during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected.",2024-10-17 22:24:00
S1118,R1494,4,5,5,5,4.75,Promoter,"The Python lab during Data Science Study Group really clicked for me, the hands-on segment tied everything together; This pushed me to apply for a related program. The web dev sprint during Data Science Study Group really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend.",2024-11-21 16:01:00
S1119,R1495,5,5,5,5,5.0,Promoter,"It boosted my confidence more than I expected, the resume clinic during Mentor Office Hours really clicked for me — especially for beginners. The goal-setting exercise during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects; I'd come again and bring a classmate next time! The mentors were down-to-earth and answered real questions, the goal-setting exercise during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time.",2025-05-20 08:25:00
S1120,R1496,4,3,5,4,4.0,Passive,"The organizers ran things smoothly even with a big crowd, the networking breakouts during Girls in STEAM Mentoring really clicked for me (wish there had been more time). The networking breakouts during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable. The panel Q&A during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd attend again with a clearer agenda.",2025-05-14 15:27:00
S1121,R1497,4,4,5,5,4.5,Promoter,"I didn't expect this, but, the robot build during Robotics Lab Saturday really clicked for me, I left with actionable next steps; This pushed me to apply for a related program. — especially for beginners! I left with actionable next steps, the coding challenges during Robotics Lab Saturday really clicked for me; I left energized to keep learning. The coding challenges during Robotics Lab Saturday really clicked for me, there were concrete examples I can reuse at school.",2024-03-10 07:21:00
S1122,R1498,3,5,4,4,4.0,Passive,"The color theory lesson during Intro to Painting Class really clicked for me, the hands-on segment tied everything together! The mixed-media project during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school. From my perspective, the watercolor session during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected; I might recommend it depending on the topic!",2023-10-14 05:11:00
S1123,R1499,5,4,5,5,4.75,Promoter,"The gallery walk during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. — especially for beginners. The sketch warmups during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; This was absolutely worth the time. (wish there had been more time).",2025-10-03 23:13:00
S1124,R1500,4,5,5,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the keynote talk during Ella Rises Annual Leadership Conference really clicked for me; I'd come again and bring a classmate next time. In my opinion, the breakout workshops during Ella Rises Annual Leadership Conference really clicked for me, there were concrete examples I can reuse at school; This pushed me to apply for a related program. I didn't expect this, but, it boosted my confidence more than I expected, the career fair during Ella Rises Annual Leadership Conference really clicked for me.",2024-06-15 11:05:00
S1125,R1501,4,4,4,5,4.25,Promoter,"In my opinion, it boosted my confidence more than I expected, the networking breakouts during Girls in STEAM Mentoring really clicked for me; It was useful overall. To be fair, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together.",2024-06-19 03:05:00
S1126,R1502,4,5,4,5,4.5,Promoter,"The sketch warmups during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects. I met people who want to collaborate on projects, the sketch warmups during Intro to Painting Class really clicked for me; This was absolutely worth the time. — especially for beginners.",2025-09-25 16:29:00
S1127,R1503,4,5,5,5,4.75,Promoter,"The coding challenges during Robotics Lab Saturday really clicked for me, the organizers ran things smoothly even with a big crowd; I'd come again and bring a classmate next time. To be fair, the robot build during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable; This was absolutely worth the time. The mentors were down-to-earth and answered real questions, the Python lab during Robotics Lab Saturday really clicked for me; This was absolutely worth the time.",2025-08-31 08:04:00
S1128,R1506,3,3,5,5,4.0,Promoter,"At first, I met people who want to collaborate on projects, the mentor roundtable during Mentor Office Hours really clicked for me. I met people who want to collaborate on projects, the mentor roundtable during Mentor Office Hours really clicked for me. The panel Q&A during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; It was useful overall.",2025-08-24 13:11:00
S1129,R1508,5,5,5,4,4.75,Passive,"From my perspective, the mentors were down-to-earth and answered real questions, the Arduino demo during Robotics Lab Saturday really clicked for me; This was absolutely worth the time. — which surprised me in a good way! Honestly, the Arduino demo during Robotics Lab Saturday really clicked for me, the mentors were down-to-earth and answered real questions! From my perspective, the data activity during Robotics Lab Saturday really clicked for me, there were concrete examples I can reuse at school.",2024-08-25 02:25:00
S1130,R1510,5,5,5,5,5.0,Promoter,"The coding challenges during Data Science Study Group really clicked for me, there were concrete examples I can reuse at school! By the end, the mentors were down-to-earth and answered real questions, the Arduino demo during Data Science Study Group really clicked for me.",2025-07-24 04:06:00
S1131,R1511,4,4,4,5,4.25,Promoter,"It boosted my confidence more than I expected, the panel Q&A during Girls in STEAM Mentoring really clicked for me (wish there had been more time). By the end, it boosted my confidence more than I expected, the panel Q&A during Girls in STEAM Mentoring really clicked for me. The panel Q&A during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected.",2025-09-18 09:12:00
S1132,R1512,4,4,5,4,4.25,Passive,"I didn't expect this, but, the mentors were down-to-earth and answered real questions, the watercolor session during Monthly Art Studio Workshop really clicked for me; I might recommend it depending on the topic. The sketch warmups during Monthly Art Studio Workshop really clicked for me, I met people who want to collaborate on projects; I might recommend it depending on the topic. It boosted my confidence more than I expected, the color theory lesson during Monthly Art Studio Workshop really clicked for me; I'm curious to see how the next session improves.",2023-10-16 13:11:00
S1133,R1513,5,4,3,5,4.25,Promoter,"It boosted my confidence more than I expected, the sketch warmups during Intro to Painting Class really clicked for me; I might recommend it depending on the topic. (wish there had been more time). Honestly, the color theory lesson during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd!",2023-08-03 11:08:00
S1134,R1514,5,3,4,5,4.25,Promoter,"Honestly, the robot build during Data Science Study Group really clicked for me, the organizers ran things smoothly even with a big crowd; I might recommend it depending on the topic. I met people who want to collaborate on projects, the web dev sprint during Data Science Study Group really clicked for me — which surprised me in a good way. The mentors were down-to-earth and answered real questions, the data activity during Data Science Study Group really clicked for me; It was useful overall.",2024-05-10 08:10:00
S1135,R1516,5,4,5,5,4.75,Promoter,"If I'm being honest, the robot build during Web Dev Bootcamp Night really clicked for me, the pacing made complex ideas feel doable — especially for beginners. The web dev sprint during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program. — which surprised me in a good way!",2025-06-22 02:10:00
S1136,R1517,4,4,3,4,3.75,Passive,"At first, I knew parts of it already, but I still learned something, and the robot build was helpful during Monthly Coding Club! By the end, not every topic applied to me, but I took notes for later, and the coding challenges was helpful during Monthly Coding Club. I'm curious to see how the next session improves.",2024-04-16 08:28:00
S1137,R1520,5,4,4,5,4.5,Promoter,"In my opinion, the pacing made complex ideas feel doable, the Python lab during Robotics Lab Saturday really clicked for me. I met people who want to collaborate on projects, the robot build during Robotics Lab Saturday really clicked for me. The coding challenges during Robotics Lab Saturday really clicked for me, I left with actionable next steps; I left energized to keep learning.",2023-11-18 17:29:00
S1138,R1521,4,4,4,5,4.25,Promoter,"At first, there were concrete examples I can reuse at school, the sketch warmups during Intro to Painting Class really clicked for me; It was useful overall. The color theory lesson during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; I'm curious to see how the next session improves.",2022-03-11 19:01:00
S1139,R1522,4,3,5,5,4.25,Promoter,"The resume clinic during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd attend again with a clearer agenda. (wish there had been more time). The resume clinic during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions; It was useful overall. — especially for beginners. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable.",2022-10-05 00:12:00
S1140,R1525,5,4,4,5,4.5,Promoter,"I didn't expect this, but, I met people who want to collaborate on projects, the mentor roundtable during Leadership Circle Meetup really clicked for me; This was absolutely worth the time. The resume clinic during Leadership Circle Meetup really clicked for me, I met people who want to collaborate on projects. To be fair, the panel Q&A during Leadership Circle Meetup really clicked for me, the mentors were down-to-earth and answered real questions; I'd come again and bring a classmate next time!",2024-02-16 08:05:00
S1141,R1526,5,4,4,5,4.5,Promoter,"I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend!",2022-12-19 20:00:00
S1142,R1528,5,5,5,5,5.0,Promoter,"There were concrete examples I can reuse at school, the panel Q&A during Girls in STEAM Mentoring really clicked for me! I didn't expect this, but, the mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me. In my opinion, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school.",2023-05-31 20:13:00
S1143,R1529,4,5,5,5,4.75,Promoter,"There were concrete examples I can reuse at school, the robot build during Web Dev Bootcamp Night really clicked for me; This pushed me to apply for a related program. — next time I'd bring a friend. By the end, there were concrete examples I can reuse at school, the web dev sprint during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time.",2023-05-20 14:03:00
S1144,R1530,5,4,4,5,4.5,Promoter,"I didn't expect this, but, the mentors were down-to-earth and answered real questions, the goal-setting exercise during Mentor Office Hours really clicked for me — which surprised me in a good way. In my opinion, I left with actionable next steps, the networking breakouts during Mentor Office Hours really clicked for me. In my opinion, the panel Q&A during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; This pushed me to apply for a related program.",2025-04-14 16:14:00
S1145,R1531,4,5,5,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; This pushed me to apply for a related program. I didn't expect this, but, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps; I'd come again and bring a classmate next time! To be fair, the resume clinic during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected — especially for beginners! The networking breakouts during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected; This was absolutely worth the time. (wish there had been more time).",2022-07-06 21:27:00
S1146,R1532,4,4,5,4,4.25,Passive,"Overall, it boosted my confidence more than I expected, the sketch warmups during Monthly Art Studio Workshop really clicked for me — which surprised me in a good way! Overall, there were concrete examples I can reuse at school, the watercolor session during Monthly Art Studio Workshop really clicked for me; It was useful overall. (snacks were a plus)!",2024-02-15 13:17:00
S1147,R1533,5,4,4,5,4.5,Promoter,"At first, the organizers ran things smoothly even with a big crowd, the robot build during Web Dev Bootcamp Night really clicked for me! The data activity during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions. The data activity during Web Dev Bootcamp Night really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning.",2023-12-09 08:04:00
S1148,R1534,3,4,3,5,3.75,Promoter,"In my opinion, the room was a bit crowded, yet the content landed, and the networking breakouts was helpful during Girls in STEAM Mentoring. I knew parts of it already, but I still learned something, and the resume clinic was helpful during Girls in STEAM Mentoring. It was useful overall.",2025-03-05 13:19:00
S1149,R1535,4,5,5,5,4.75,Promoter,"The robot build during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions. From my perspective, the robot build during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions!",2022-01-08 17:20:00
S1150,R1536,5,4,5,4,4.5,Passive,"The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects! If I'm being honest, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together. The networking breakouts during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects!",2023-06-21 16:09:00
S1151,R1537,5,5,4,5,4.75,Promoter,"There were concrete examples I can reuse at school, the mentor roundtable during Mentor Office Hours really clicked for me (wish there had been more time). Surprisingly, I left with actionable next steps, the goal-setting exercise during Mentor Office Hours really clicked for me; I left energized to keep learning! The panel Q&A during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I'd come again and bring a classmate next time.",2025-11-03 07:15:00
S1152,R1539,4,4,4,5,4.25,Promoter,"Honestly, the mixed-media project during Intro to Painting Class really clicked for me, I left with actionable next steps; I'd attend again with a clearer agenda. Surprisingly, the mentors were down-to-earth and answered real questions, the gallery walk during Intro to Painting Class really clicked for me; It was useful overall. (wish there had been more time). Surprisingly, there were concrete examples I can reuse at school, the mixed-media project during Intro to Painting Class really clicked for me; It was useful overall.",2024-06-28 15:10:00
S1153,R1540,4,4,4,5,4.25,Promoter,"There were concrete examples I can reuse at school, the Python lab during Robotics Lab Saturday really clicked for me. The Python lab during Robotics Lab Saturday really clicked for me, I met people who want to collaborate on projects — especially for beginners. The data activity during Robotics Lab Saturday really clicked for me, there were concrete examples I can reuse at school; I'm curious to see how the next session improves.",2022-07-31 06:17:00
S1154,R1541,4,4,5,5,4.5,Promoter,"I left with actionable next steps, the data activity during Robotics Lab Saturday really clicked for me; I'd come again and bring a classmate next time! From my perspective, the Python lab during Robotics Lab Saturday really clicked for me, the organizers ran things smoothly even with a big crowd (wish there had been more time). I didn't expect this, but, the mentors were down-to-earth and answered real questions, the robot build during Robotics Lab Saturday really clicked for me; I'd come again and bring a classmate next time.",2023-12-24 01:19:00
S1155,R1542,5,4,4,4,4.25,Passive,"It boosted my confidence more than I expected, the data activity during Web Dev Bootcamp Night really clicked for me; I'm curious to see how the next session improves. The Python lab during Web Dev Bootcamp Night really clicked for me, the hands-on segment tied everything together. The hands-on segment tied everything together, the web dev sprint during Web Dev Bootcamp Night really clicked for me; It was useful overall.",2024-08-24 12:22:00
S1156,R1545,4,5,5,4,4.5,Passive,"There were concrete examples I can reuse at school, the watercolor session during Intro to Painting Class really clicked for me; I'd definitely recommend this to a friend. The mixed-media project during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected; This was absolutely worth the time. (wish there had been more time)!",2022-08-04 11:07:00
S1157,R1547,4,5,5,5,4.75,Promoter,"From my perspective, the web dev sprint during Data Science Study Group really clicked for me, it boosted my confidence more than I expected — next time I'd bring a friend. There were concrete examples I can reuse at school, the Arduino demo during Data Science Study Group really clicked for me; I left energized to keep learning. — next time I'd bring a friend. The web dev sprint during Data Science Study Group really clicked for me, the mentors were down-to-earth and answered real questions.",2024-01-17 13:04:00
S1158,R1548,4,5,5,4,4.5,Passive,"I met people who want to collaborate on projects, the web dev sprint during Web Dev Bootcamp Night really clicked for me. The Python lab during Web Dev Bootcamp Night really clicked for me, there were concrete examples I can reuse at school — which surprised me in a good way. The pacing made complex ideas feel doable, the Arduino demo during Web Dev Bootcamp Night really clicked for me. The web dev sprint during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd — which surprised me in a good way.",2025-05-31 15:21:00
S1159,R1549,4,5,5,5,4.75,Promoter,"The pacing made complex ideas feel doable, the sketch warmups during Intro to Painting Class really clicked for me; This pushed me to apply for a related program. — especially for beginners. If I'm being honest, the mixed-media project during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school.",2023-12-15 12:23:00
S1160,R1550,4,4,4,4,4.0,Passive,"Surprisingly, the organizers ran things smoothly even with a big crowd, the sketch warmups during Intro to Painting Class really clicked for me; I might recommend it depending on the topic. The color theory lesson during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions; It was useful overall. I didn't expect this, but, I met people who want to collaborate on projects, the sketch warmups during Intro to Painting Class really clicked for me. The organizers ran things smoothly even with a big crowd, the mixed-media project during Intro to Painting Class really clicked for me.",2022-02-04 14:22:00
S1161,R1552,5,4,5,4,4.5,Passive,"The Python lab during Robotics Lab Saturday really clicked for me, the hands-on segment tied everything together. I met people who want to collaborate on projects, the coding challenges during Robotics Lab Saturday really clicked for me. By the end, the Python lab during Robotics Lab Saturday really clicked for me, the pacing made complex ideas feel doable; I'd come again and bring a classmate next time. — next time I'd bring a friend.",2022-07-30 15:19:00
S1162,R1553,3,4,5,5,4.25,Promoter,"The mixed-media project during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects! The mixed-media project during Intro to Painting Class really clicked for me, the hands-on segment tied everything together; I'd attend again with a clearer agenda. The hands-on segment tied everything together, the gallery walk during Intro to Painting Class really clicked for me; I might recommend it depending on the topic. (snacks were a plus)!",2021-12-03 21:07:00
