SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
1224,1630,5,3,4,4,4.0,Passive,"By the end, the mentors were down-to-earth and answered real questions, the web dev sprint during Web Dev Bootcamp Night really clicked for me. The hands-on segment tied everything together, the web dev sprint during Web Dev Bootcamp Night really clicked for me.",2023-11-11 17:20:00
1225,1632,4,5,5,4,4.5,Passive,"From my perspective, the hands-on segment tied everything together, the data activity during Data Science Study Group really clicked for me. The hands-on segment tied everything together, the Arduino demo during Data Science Study Group really clicked for me; This was absolutely worth the time. (snacks were a plus). To be fair, the coding challenges during Data Science Study Group really clicked for me, I left with actionable next steps; This was absolutely worth the time.",2024-09-26 22:26:00
1226,1633,4,4,5,4,4.25,Passive,"The robot build during Robotics Lab Saturday really clicked for me, I left with actionable next steps; I might recommend it depending on the topic. I met people who want to collaborate on projects, the data activity during Robotics Lab Saturday really clicked for me; I might recommend it depending on the topic. (wish there had been more time). I left with actionable next steps, the Arduino demo during Robotics Lab Saturday really clicked for me. I didn't expect this, but, it boosted my confidence more than I expected, the robot build during Robotics Lab Saturday really clicked for me; I'd attend again with a clearer agenda!",2023-01-14 18:22:00
1227,1634,4,4,4,4,4.0,Passive,"It boosted my confidence more than I expected, the web dev sprint during Robotics Lab Saturday really clicked for me; I might recommend it depending on the topic. The data activity during Robotics Lab Saturday really clicked for me, it boosted my confidence more than I expected; I'm curious to see how the next session improves.",2025-06-30 03:17:00
1228,1635,5,5,5,5,5.0,Promoter,"The organizers ran things smoothly even with a big crowd, the robot build during Robotics Lab Saturday really clicked for me. At first, the Python lab during Robotics Lab Saturday really clicked for me, I left with actionable next steps; I'd come again and bring a classmate next time.",2023-09-10 02:13:00
1229,1636,5,4,4,4,4.25,Passive,"The Arduino demo during Robotics Lab Saturday really clicked for me, the mentors were down-to-earth and answered real questions.",2025-05-25 21:06:00
1230,1637,3,4,4,4,3.75,Passive,"In my opinion, I knew parts of it already, but I still learned something, and the panel Q&A was helpful during Mentor Office Hours. I'm curious to see how the next session improves. — especially for beginners! From my perspective, slides were dense, though the discussion helped, and the panel Q&A was helpful during Mentor Office Hours. I'm curious to see how the next session improves. Surprisingly, not every topic applied to me, but I took notes for later, and the networking breakouts was helpful during Mentor Office Hours (snacks were a plus).",2024-04-15 05:01:00
1231,1638,5,4,5,4,4.5,Passive,"In my opinion, the career fair during STEAM Summit & Expo really clicked for me, I met people who want to collaborate on projects (snacks were a plus). To be fair, the career fair during STEAM Summit & Expo really clicked for me, the hands-on segment tied everything together; I'd come again and bring a classmate next time! It boosted my confidence more than I expected, the poster session during STEAM Summit & Expo really clicked for me.",2023-06-15 17:09:00
1232,1639,4,5,4,4,4.25,Passive,"Honestly, the organizers ran things smoothly even with a big crowd, the data activity during Data Science Study Group really clicked for me; I'm curious to see how the next session improves. Overall, the mentors were down-to-earth and answered real questions, the coding challenges during Data Science Study Group really clicked for me; I'm curious to see how the next session improves. — next time I'd bring a friend. There were concrete examples I can reuse at school, the coding challenges during Data Science Study Group really clicked for me; It was useful overall.",2024-12-05 06:28:00
1233,1640,4,4,4,5,4.25,Promoter,"At first, the mentors were down-to-earth and answered real questions, the sketch warmups during Monthly Art Studio Workshop really clicked for me; I'm curious to see how the next session improves. The watercolor session during Monthly Art Studio Workshop really clicked for me, the mentors were down-to-earth and answered real questions. In my opinion, I left with actionable next steps, the sketch warmups during Monthly Art Studio Workshop really clicked for me; I might recommend it depending on the topic. — which surprised me in a good way!",2024-07-17 07:13:00
1234,1641,4,5,5,5,4.75,Promoter,"Surprisingly, the Python lab during Web Dev Bootcamp Night really clicked for me, the pacing made complex ideas feel doable (wish there had been more time). I met people who want to collaborate on projects, the data activity during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time. If I'm being honest, the robot build during Web Dev Bootcamp Night really clicked for me, the pacing made complex ideas feel doable; I left energized to keep learning. (snacks were a plus).",2024-05-11 11:15:00
1235,1642,5,5,4,5,4.75,Promoter,"The resume clinic during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together. The mentors were down-to-earth and answered real questions, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; This pushed me to apply for a related program.",2022-03-23 04:10:00
1236,1643,5,5,5,5,5.0,Promoter,"There were concrete examples I can reuse at school, the web dev sprint during Monthly Coding Club really clicked for me; This pushed me to apply for a related program. To be fair, the hands-on segment tied everything together, the robot build during Monthly Coding Club really clicked for me; I'd definitely recommend this to a friend. There were concrete examples I can reuse at school, the robot build during Monthly Coding Club really clicked for me — which surprised me in a good way.",2025-01-16 13:23:00
1237,1645,5,4,4,5,4.5,Promoter,"Honestly, the Arduino demo during Monthly Coding Club really clicked for me, there were concrete examples I can reuse at school; This pushed me to apply for a related program. (wish there had been more time). The organizers ran things smoothly even with a big crowd, the coding challenges during Monthly Coding Club really clicked for me (wish there had been more time). The web dev sprint during Monthly Coding Club really clicked for me, the pacing made complex ideas feel doable; I left energized to keep learning.",2023-11-16 20:08:00
1238,1646,4,4,3,4,3.75,Passive,"I knew parts of it already, but I still learned something, and the web dev sprint was helpful during Robotics Lab Saturday. It was useful overall. From my perspective, the room was a bit crowded, yet the content landed, and the data activity was helpful during Robotics Lab Saturday. I'm curious to see how the next session improves. (snacks were a plus).",2024-08-10 15:17:00
1239,1648,5,5,4,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the panel Q&A during Leadership Circle Meetup really clicked for me!",2022-11-16 06:29:00
1240,1649,4,3,4,3,3.5,Detractor,"From my perspective, I knew parts of it already, but I still learned something, and the sketch warmups was helpful during Intro to Painting Class. Some sections moved quickly but were still useful, and the color theory lesson was helpful during Intro to Painting Class. I'd attend again with a clearer agenda. — next time I'd bring a friend. Slides were dense, though the discussion helped, and the gallery walk was helpful during Intro to Painting Class.",2023-01-27 13:19:00
1241,1650,4,4,5,4,4.25,Passive,"The pacing made complex ideas feel doable, the resume clinic during Girls in STEAM Mentoring really clicked for me. Surprisingly, the hands-on segment tied everything together, the mentor roundtable during Girls in STEAM Mentoring really clicked for me — next time I'd bring a friend.",2023-12-05 12:02:00
1242,1651,4,5,5,5,4.75,Promoter,"I met people who want to collaborate on projects, the Arduino demo during Robotics Lab Saturday really clicked for me.",2021-11-14 07:24:00
1243,1653,4,3,5,3,3.75,Detractor,"Overall, some sections moved quickly but were still useful, and the coding challenges was helpful during Web Dev Bootcamp Night. I might recommend it depending on the topic. I knew parts of it already, but I still learned something, and the web dev sprint was helpful during Web Dev Bootcamp Night. I might recommend it depending on the topic. At first, the room was a bit crowded, yet the content landed, and the Python lab was helpful during Web Dev Bootcamp Night. I might recommend it depending on the topic.",2023-12-10 08:15:00
1244,1654,4,5,5,4,4.5,Passive,"The pacing made complex ideas feel doable, the mentor roundtable during Leadership Circle Meetup really clicked for me — next time I'd bring a friend. In my opinion, the networking breakouts during Leadership Circle Meetup really clicked for me, I left with actionable next steps.",2025-04-15 19:05:00
1245,1655,4,4,4,4,4.0,Passive,"By the end, the gallery walk during Intro to Painting Class really clicked for me, the pacing made complex ideas feel doable; It was useful overall. From my perspective, it boosted my confidence more than I expected, the watercolor session during Intro to Painting Class really clicked for me.",2021-11-12 10:25:00
1246,1657,4,5,5,4,4.5,Passive,"The gallery walk during Monthly Art Studio Workshop really clicked for me, the pacing made complex ideas feel doable. Overall, the watercolor session during Monthly Art Studio Workshop really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. — next time I'd bring a friend. In my opinion, I met people who want to collaborate on projects, the watercolor session during Monthly Art Studio Workshop really clicked for me; I'd definitely recommend this to a friend!",2025-10-15 17:05:00
1247,1660,5,5,5,5,5.0,Promoter,"The gallery walk during Monthly Art Studio Workshop really clicked for me, the mentors were down-to-earth and answered real questions; I'd definitely recommend this to a friend. The mixed-media project during Monthly Art Studio Workshop really clicked for me, the pacing made complex ideas feel doable. From my perspective, the watercolor session during Monthly Art Studio Workshop really clicked for me, there were concrete examples I can reuse at school (snacks were a plus)!",2025-05-16 08:07:00
1248,1661,4,4,5,5,4.5,Promoter,"By the end, the networking breakouts during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. The networking breakouts during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; I'd definitely recommend this to a friend. The networking breakouts during Mentor Office Hours really clicked for me, I left with actionable next steps; I left energized to keep learning!",2022-03-20 18:11:00
1249,1662,4,5,5,5,4.75,Promoter,"At first, the resume clinic during Leadership Circle Meetup really clicked for me, the organizers ran things smoothly even with a big crowd; I'd definitely recommend this to a friend. It boosted my confidence more than I expected, the goal-setting exercise during Leadership Circle Meetup really clicked for me — which surprised me in a good way. The mentor roundtable during Leadership Circle Meetup really clicked for me, there were concrete examples I can reuse at school; I left energized to keep learning.",2024-01-16 23:07:00
1250,1665,5,4,3,4,4.0,Passive,"If I'm being honest, the Python lab during Data Science Study Group really clicked for me, I left with actionable next steps. In my opinion, the Python lab during Data Science Study Group really clicked for me, there were concrete examples I can reuse at school. In my opinion, it boosted my confidence more than I expected, the robot build during Data Science Study Group really clicked for me. At first, the Arduino demo during Data Science Study Group really clicked for me, there were concrete examples I can reuse at school; It was useful overall. — next time I'd bring a friend.",2021-12-03 00:23:00
1251,1666,5,4,5,5,4.75,Promoter,"In my opinion, I met people who want to collaborate on projects, the networking breakouts during Mentor Office Hours really clicked for me.",2021-11-29 01:18:00
1252,1667,4,4,5,5,4.5,Promoter,"It boosted my confidence more than I expected, the coding challenges during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time. The Arduino demo during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects. The pacing made complex ideas feel doable, the robot build during Web Dev Bootcamp Night really clicked for me; This was absolutely worth the time. — next time I'd bring a friend!",2024-03-16 04:04:00
1253,1671,4,5,5,5,4.75,Promoter,"The networking breakouts during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; This was absolutely worth the time. (wish there had been more time). I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me; I left energized to keep learning. The networking breakouts during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend! Surprisingly, the organizers ran things smoothly even with a big crowd, the goal-setting exercise during Mentor Office Hours really clicked for me; This was absolutely worth the time. (wish there had been more time)!",2025-07-14 22:20:00
1254,1672,3,3,5,5,4.0,Promoter,"At first, the mentor roundtable during Mentor Office Hours really clicked for me, I left with actionable next steps; I might recommend it depending on the topic. (snacks were a plus). The organizers ran things smoothly even with a big crowd, the panel Q&A during Mentor Office Hours really clicked for me; I'd attend again with a clearer agenda!",2022-12-20 08:16:00
1255,1674,4,5,5,4,4.5,Passive,"Surprisingly, the hands-on segment tied everything together, the watercolor session during Intro to Painting Class really clicked for me; This was absolutely worth the time. If I'm being honest, the mixed-media project during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions.",2023-06-30 22:24:00
1256,1675,5,4,4,5,4.5,Promoter,"The hands-on segment tied everything together, the data activity during Data Science Study Group really clicked for me. The organizers ran things smoothly even with a big crowd, the web dev sprint during Data Science Study Group really clicked for me. The web dev sprint during Data Science Study Group really clicked for me, the organizers ran things smoothly even with a big crowd; I left energized to keep learning. If I'm being honest, the hands-on segment tied everything together, the Python lab during Data Science Study Group really clicked for me!",2023-04-05 17:19:00
1257,1676,5,5,4,4,4.5,Passive,"Surprisingly, the robot build during Robotics Lab Saturday really clicked for me, the organizers ran things smoothly even with a big crowd; I'd definitely recommend this to a friend. By the end, it boosted my confidence more than I expected, the web dev sprint during Robotics Lab Saturday really clicked for me; This pushed me to apply for a related program. — next time I'd bring a friend.",2022-09-10 13:07:00
1258,1678,4,5,4,5,4.5,Promoter,"If I'm being honest, the mentor roundtable during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable; This was absolutely worth the time. In my opinion, the hands-on segment tied everything together, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time.",2023-08-09 13:26:00
1259,1679,4,4,5,4,4.25,Passive,"I left with actionable next steps, the Python lab during Data Science Study Group really clicked for me.",2022-04-01 05:17:00
1260,1680,5,4,4,5,4.5,Promoter,"From my perspective, the organizers ran things smoothly even with a big crowd, the goal-setting exercise during Mentor Office Hours really clicked for me (snacks were a plus). There were concrete examples I can reuse at school, the goal-setting exercise during Mentor Office Hours really clicked for me; I left energized to keep learning.",2022-05-30 04:19:00
1261,1681,5,5,5,5,5.0,Promoter,"The mentor roundtable during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions; I'd definitely recommend this to a friend. By the end, the mentors were down-to-earth and answered real questions, the resume clinic during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time!",2021-12-14 19:04:00
1262,1682,3,4,4,4,3.75,Passive,"Surprisingly, some sections moved quickly but were still useful, and the Arduino demo was helpful during Data Science Study Group. I'm curious to see how the next session improves! Surprisingly, the room was a bit crowded, yet the content landed, and the Arduino demo was helpful during Data Science Study Group. In my opinion, the room was a bit crowded, yet the content landed, and the web dev sprint was helpful during Data Science Study Group.",2024-12-18 17:28:00
1263,1683,4,5,4,5,4.5,Promoter,"The Python lab during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects! I didn't expect this, but, the mentors were down-to-earth and answered real questions, the robot build during Web Dev Bootcamp Night really clicked for me; I'd definitely recommend this to a friend. — which surprised me in a good way.",2024-04-12 17:29:00
1264,1684,5,5,4,4,4.5,Passive,"From my perspective, the Python lab during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd; I'd definitely recommend this to a friend. The robot build during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd (wish there had been more time). Surprisingly, the coding challenges during Web Dev Bootcamp Night really clicked for me, the organizers ran things smoothly even with a big crowd. I didn't expect this, but, the pacing made complex ideas feel doable, the robot build during Web Dev Bootcamp Night really clicked for me.",2024-07-05 13:10:00
1265,1685,4,5,4,4,4.25,Passive,"The mixed-media project during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected! The gallery walk during Intro to Painting Class really clicked for me, the pacing made complex ideas feel doable.",2024-01-26 10:08:00
1266,1688,4,4,5,5,4.5,Promoter,"I left with actionable next steps, the data activity during Web Dev Bootcamp Night really clicked for me. I didn't expect this, but, I met people who want to collaborate on projects, the Arduino demo during Web Dev Bootcamp Night really clicked for me (wish there had been more time)! The hands-on segment tied everything together, the web dev sprint during Web Dev Bootcamp Night really clicked for me; I'd definitely recommend this to a friend. — which surprised me in a good way! To be fair, the robot build during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. — next time I'd bring a friend.",2024-11-23 21:20:00
1267,1691,4,5,4,5,4.5,Promoter,"In my opinion, the panel Q&A during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects — next time I'd bring a friend. It boosted my confidence more than I expected, the networking breakouts during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time.",2025-09-03 03:22:00
1268,1692,4,4,4,4,4.0,Passive,"Honestly, I met people who want to collaborate on projects, the Python lab during Web Dev Bootcamp Night really clicked for me. Honestly, I met people who want to collaborate on projects, the Python lab during Web Dev Bootcamp Night really clicked for me; I'd attend again with a clearer agenda. — next time I'd bring a friend.",2022-06-05 00:27:00
1269,1693,4,4,3,4,3.75,Passive,"I knew parts of it already, but I still learned something, and the gallery walk was helpful during Intro to Painting Class! I didn't expect this, but, some sections moved quickly but were still useful, and the gallery walk was helpful during Intro to Painting Class! In my opinion, not every topic applied to me, but I took notes for later, and the gallery walk was helpful during Intro to Painting Class.",2024-04-25 16:15:00
1270,1694,5,4,5,5,4.75,Promoter,"At first, the breakout workshops during STEAM Summit & Expo really clicked for me, the hands-on segment tied everything together. The closing panel during STEAM Summit & Expo really clicked for me, the organizers ran things smoothly even with a big crowd — especially for beginners.",2023-06-15 21:09:00
1271,1695,5,4,4,4,4.25,Passive,"Honestly, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable; I might recommend it depending on the topic. I didn't expect this, but, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable; It was useful overall!",2022-10-27 04:16:00
1272,1697,5,3,4,5,4.25,Promoter,"I didn't expect this, but, the mentors were down-to-earth and answered real questions, the mentor roundtable during Leadership Circle Meetup really clicked for me; I'd attend again with a clearer agenda. The mentor roundtable during Leadership Circle Meetup really clicked for me, the pacing made complex ideas feel doable.",2022-07-17 03:19:00
1273,1699,5,5,4,4,4.5,Passive,"There were concrete examples I can reuse at school, the panel Q&A during Mentor Office Hours really clicked for me! By the end, the networking breakouts during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; This pushed me to apply for a related program. Overall, I met people who want to collaborate on projects, the goal-setting exercise during Mentor Office Hours really clicked for me. Overall, I left with actionable next steps, the networking breakouts during Mentor Office Hours really clicked for me — which surprised me in a good way.",2023-02-20 17:07:00
1274,1700,4,5,5,5,4.75,Promoter,"From my perspective, the robot build during Robotics Lab Saturday really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend! The hands-on segment tied everything together, the Python lab during Robotics Lab Saturday really clicked for me; I'd come again and bring a classmate next time! To be fair, the hands-on segment tied everything together, the Python lab during Robotics Lab Saturday really clicked for me; I'd definitely recommend this to a friend. The hands-on segment tied everything together, the web dev sprint during Robotics Lab Saturday really clicked for me; This pushed me to apply for a related program.",2021-11-22 09:27:00
1275,1702,3,5,5,5,4.5,Promoter,"It boosted my confidence more than I expected, the data activity during Data Science Study Group really clicked for me; This was absolutely worth the time. The data activity during Data Science Study Group really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program.",2025-02-26 21:22:00
1276,1703,4,4,5,4,4.25,Passive,"To be fair, the organizers ran things smoothly even with a big crowd, the networking breakouts during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic. — especially for beginners. The mentor roundtable during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions. I left with actionable next steps, the panel Q&A during Girls in STEAM Mentoring really clicked for me.",2024-07-31 13:13:00
1277,1704,4,3,5,4,4.0,Passive,"If I'm being honest, the Python lab during Robotics Lab Saturday really clicked for me, I met people who want to collaborate on projects. I met people who want to collaborate on projects, the Arduino demo during Robotics Lab Saturday really clicked for me! At first, the robot build during Robotics Lab Saturday really clicked for me, the organizers ran things smoothly even with a big crowd.",2025-03-03 06:20:00
1278,1705,5,4,4,5,4.5,Promoter,"To be fair, I met people who want to collaborate on projects, the panel Q&A during Girls in STEAM Mentoring really clicked for me! The networking breakouts during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps. The pacing made complex ideas feel doable, the networking breakouts during Girls in STEAM Mentoring really clicked for me.",2024-06-26 23:27:00
1279,1706,4,4,5,5,4.5,Promoter,"In my opinion, the networking breakouts during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects — especially for beginners! The networking breakouts during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I'd definitely recommend this to a friend.",2025-08-18 18:08:00
1280,1707,5,4,4,4,4.25,Passive,"The pacing made complex ideas feel doable, the web dev sprint during Robotics Lab Saturday really clicked for me. The web dev sprint during Robotics Lab Saturday really clicked for me, the organizers ran things smoothly even with a big crowd.",2023-09-23 14:23:00
1281,1708,4,4,4,5,4.25,Promoter,"By the end, there were concrete examples I can reuse at school, the color theory lesson during Intro to Painting Class really clicked for me. By the end, I met people who want to collaborate on projects, the watercolor session during Intro to Painting Class really clicked for me.",2023-07-21 00:08:00
1282,1709,3,4,4,5,4.0,Promoter,"I left with actionable next steps, the data activity during Web Dev Bootcamp Night really clicked for me. The web dev sprint during Web Dev Bootcamp Night really clicked for me, the hands-on segment tied everything together; I might recommend it depending on the topic. — especially for beginners. The organizers ran things smoothly even with a big crowd, the Arduino demo during Web Dev Bootcamp Night really clicked for me.",2024-10-18 23:08:00
1283,1710,4,5,4,5,4.5,Promoter,"Surprisingly, I met people who want to collaborate on projects, the robot build during Data Science Study Group really clicked for me; This was absolutely worth the time. At first, the coding challenges during Data Science Study Group really clicked for me, the mentors were down-to-earth and answered real questions; I'd come again and bring a classmate next time.",2022-01-13 09:16:00
1284,1711,5,4,5,4,4.5,Passive,"The resume clinic during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. The goal-setting exercise during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; This pushed me to apply for a related program! The resume clinic during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected.",2021-11-15 12:13:00
1285,1712,4,5,4,4,4.25,Passive,"The pacing made complex ideas feel doable, the Arduino demo during Data Science Study Group really clicked for me. The hands-on segment tied everything together, the data activity during Data Science Study Group really clicked for me; I might recommend it depending on the topic.",2024-10-18 00:26:00
1286,1716,5,4,4,5,4.5,Promoter,"The panel Q&A during Leadership Circle Meetup really clicked for me, the pacing made complex ideas feel doable; This was absolutely worth the time. I met people who want to collaborate on projects, the networking breakouts during Leadership Circle Meetup really clicked for me; I left energized to keep learning. The organizers ran things smoothly even with a big crowd, the goal-setting exercise during Leadership Circle Meetup really clicked for me.",2024-05-16 04:15:00
1287,1717,4,4,4,5,4.25,Promoter,"The robot build during Data Science Study Group really clicked for me, the mentors were down-to-earth and answered real questions; I might recommend it depending on the topic. There were concrete examples I can reuse at school, the robot build during Data Science Study Group really clicked for me; I'd attend again with a clearer agenda! There were concrete examples I can reuse at school, the web dev sprint during Data Science Study Group really clicked for me.",2025-01-17 02:18:00
1288,1718,5,5,5,4,4.75,Passive,"Overall, there were concrete examples I can reuse at school, the Python lab during Web Dev Bootcamp Night really clicked for me.",2023-05-14 08:07:00
1289,1719,5,3,4,5,4.25,Promoter,"The mentor roundtable during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects (snacks were a plus). Surprisingly, the pacing made complex ideas feel doable, the resume clinic during Girls in STEAM Mentoring really clicked for me; I'd attend again with a clearer agenda.",2024-06-19 03:13:00
1290,1720,4,5,5,5,4.75,Promoter,"Surprisingly, the organizers ran things smoothly even with a big crowd, the resume clinic during Mentor Office Hours really clicked for me. Overall, the pacing made complex ideas feel doable, the goal-setting exercise during Mentor Office Hours really clicked for me (snacks were a plus).",2024-06-30 11:08:00
1291,1722,4,4,5,5,4.5,Promoter,"In my opinion, the hands-on segment tied everything together, the gallery walk during Intro to Painting Class really clicked for me; This pushed me to apply for a related program. There were concrete examples I can reuse at school, the color theory lesson during Intro to Painting Class really clicked for me. There were concrete examples I can reuse at school, the watercolor session during Intro to Painting Class really clicked for me; This pushed me to apply for a related program! I didn't expect this, but, the mentors were down-to-earth and answered real questions, the color theory lesson during Intro to Painting Class really clicked for me; I'd definitely recommend this to a friend. (snacks were a plus).",2025-08-29 12:22:00
1292,1723,4,4,5,5,4.5,Promoter,"Overall, the organizers ran things smoothly even with a big crowd, the watercolor session during Intro to Painting Class really clicked for me! I left with actionable next steps, the watercolor session during Intro to Painting Class really clicked for me. Overall, the watercolor session during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school; I'd come again and bring a classmate next time.",2025-07-18 03:17:00
1293,1724,4,4,4,4,4.0,Passive,"Overall, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected; I might recommend it depending on the topic. To be fair, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd attend again with a clearer agenda. (wish there had been more time).",2023-11-01 23:26:00
1294,1725,4,3,5,5,4.25,Promoter,"At first, the gallery walk during Intro to Painting Class really clicked for me, there were concrete examples I can reuse at school; I'm curious to see how the next session improves. The mixed-media project during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected; I might recommend it depending on the topic!",2023-09-09 04:12:00
1295,1726,5,3,5,4,4.25,Passive,"I didn't expect this, but, the pacing made complex ideas feel doable, the resume clinic during Girls in STEAM Mentoring really clicked for me. The mentors were down-to-earth and answered real questions, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me; It was useful overall. — which surprised me in a good way.",2025-07-03 05:16:00
1296,1731,4,3,4,3,3.5,Detractor,"The room was a bit crowded, yet the content landed, and the gallery walk was helpful during Intro to Painting Class. I'm curious to see how the next session improves! I knew parts of it already, but I still learned something, and the watercolor session was helpful during Intro to Painting Class.",2022-03-31 19:18:00
1297,1733,5,4,5,4,4.5,Passive,"The panel Q&A during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions. From my perspective, the networking breakouts during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. By the end, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together — especially for beginners.",2024-04-24 01:07:00
1298,1735,3,4,4,4,3.75,Passive,"Not every topic applied to me, but I took notes for later, and the panel Q&A was helpful during Girls in STEAM Mentoring. I'd attend again with a clearer agenda. Surprisingly, slides were dense, though the discussion helped, and the mentor roundtable was helpful during Girls in STEAM Mentoring.",2025-01-28 13:22:00
1299,1736,4,5,5,4,4.5,Passive,"Overall, the mentor roundtable during Mentor Office Hours really clicked for me, I left with actionable next steps! To be fair, the organizers ran things smoothly even with a big crowd, the networking breakouts during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend. The pacing made complex ideas feel doable, the goal-setting exercise during Mentor Office Hours really clicked for me.",2024-07-02 06:19:00
1300,1737,5,4,5,4,4.5,Passive,"The organizers ran things smoothly even with a big crowd, the color theory lesson during Monthly Art Studio Workshop really clicked for me! The mentors were down-to-earth and answered real questions, the mixed-media project during Monthly Art Studio Workshop really clicked for me; I'd definitely recommend this to a friend!",2025-04-15 19:26:00
1301,1739,4,4,4,5,4.25,Promoter,"Honestly, the mentors were down-to-earth and answered real questions, the networking breakouts during Mentor Office Hours really clicked for me. The mentor roundtable during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable.",2022-03-21 04:01:00
1302,1740,5,3,3,4,3.75,Passive,"The room was a bit crowded, yet the content landed, and the data activity was helpful during Robotics Lab Saturday! At first, I knew parts of it already, but I still learned something, and the data activity was helpful during Robotics Lab Saturday! Some sections moved quickly but were still useful, and the web dev sprint was helpful during Robotics Lab Saturday. I'd attend again with a clearer agenda.",2023-11-12 23:20:00
1303,1741,3,5,5,5,4.5,Promoter,"If I'm being honest, the data activity during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions.",2023-03-05 04:14:00
1304,1742,4,3,5,4,4.0,Passive,"Surprisingly, the mentor roundtable during Mentor Office Hours really clicked for me, I left with actionable next steps. From my perspective, I met people who want to collaborate on projects, the mentor roundtable during Mentor Office Hours really clicked for me! Surprisingly, it boosted my confidence more than I expected, the mentor roundtable during Mentor Office Hours really clicked for me.",2022-01-18 08:14:00
1305,1743,5,4,5,5,4.75,Promoter,"To be fair, the sketch warmups during Intro to Painting Class really clicked for me, the hands-on segment tied everything together — especially for beginners. Overall, the color theory lesson during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; This was absolutely worth the time. — which surprised me in a good way!",2023-03-25 07:27:00
1306,1744,5,4,5,5,4.75,Promoter,"At first, the robot build during Monthly Coding Club really clicked for me, it boosted my confidence more than I expected. In my opinion, the Arduino demo during Monthly Coding Club really clicked for me, the organizers ran things smoothly even with a big crowd; This was absolutely worth the time. — next time I'd bring a friend.",2024-05-16 13:01:00
